fileName,aBiggerThanThree,movLength*4,aBiggerThanThreePercentage
movement_3_1_24.csv,0,2000,0
movement_3_1_25.csv,0,2000,0
movement_3_1_26.csv,0,2000,0
movement_3_1_27.csv,0,2000,0
movement_3_1_28.csv,0,2000,0
movement_3_1_29.csv,0,2000,0
movement_3_1_30.csv,0,2000,0
movement_3_1_31.csv,0,2000,0
movement_3_1_32.csv,0,2000,0
movement_3_1_33.csv,0,2000,0
movement_3_1_34.csv,0,2000,0
movement_3_1_35.csv,0,2000,0
movement_3_1_36.csv,0,2000,0
movement_3_1_37.csv,0,2000,0
movement_3_1_38.csv,0,2000,0
movement_3_1_39.csv,0,2000,0
movement_3_1_40.csv,0,2000,0
movement_3_1_41.csv,0,2000,0
movement_3_1_42.csv,0,2000,0
movement_3_1_43.csv,0,2000,0
movement_3_1_44.csv,0,2000,0
movement_3_1_45.csv,0,2000,0
movement_3_1_46.csv,0,2000,0
movement_3_1_47.csv,0,2000,0
movement_3_1_48.csv,0,2000,0
movement_3_1_49.csv,0,2000,0
movement_3_1_50.csv,0,2000,0
movement_3_1_51.csv,0,2000,0
movement_3_1_52.csv,0,2000,0
movement_3_1_53.csv,0,2000,0
movement_3_1_54.csv,0,2000,0
movement_3_1_55.csv,0,2000,0
movement_3_1_56.csv,0,2000,0
movement_3_1_57.csv,0,2000,0
movement_3_1_58.csv,0,2000,0
movement_3_1_59.csv,0,2000,0
movement_3_1_60.csv,0,2000,0
movement_3_1_61.csv,0,2000,0
movement_3_1_62.csv,0,2000,0
movement_3_1_63.csv,0,2000,0
movement_3_1_64.csv,0,2000,0
movement_3_1_65.csv,0,2000,0
movement_3_1_66.csv,0,2000,0
movement_3_1_67.csv,0,2000,0
movement_3_1_68.csv,0,2000,0
movement_3_1_69.csv,0,2000,0
movement_3_1_70.csv,0,2000,0
movement_3_1_71.csv,0,2000,0
movement_3_1_72.csv,0,2000,0
movement_3_1_73.csv,0,2000,0
movement_3_1_74.csv,0,2000,0
movement_3_1_75.csv,0,2000,0
movement_3_1_76.csv,0,2000,0
movement_3_1_77.csv,0,2000,0
movement_3_1_78.csv,0,2000,0
movement_3_1_79.csv,0,2000,0
movement_3_1_80.csv,0,2000,0
movement_3_1_81.csv,0,2000,0
movement_3_1_82.csv,0,2000,0
movement_3_1_83.csv,0,2000,0
movement_3_1_84.csv,0,2000,0
movement_3_1_85.csv,0,2000,0
movement_3_1_86.csv,0,2000,0
movement_3_1_87.csv,0,2000,0
movement_3_1_88.csv,0,2000,0
movement_3_1_89.csv,0,2000,0
movement_3_1_90.csv,0,2000,0
movement_3_1_91.csv,0,2000,0
movement_3_1_92.csv,0,2000,0
movement_3_1_93.csv,0,2000,0
movement_3_1_94.csv,0,2000,0
movement_3_1_95.csv,0,2000,0
movement_3_1_96.csv,0,2000,0
movement_3_1_97.csv,0,2000,0
movement_3_1_98.csv,0,2000,0
movement_3_1_99.csv,0,2000,0
